code,ticker,name,market,sector,size
6619,6619.T,ダブル・スコープ,プライム（内国株式）,電気機器,TOPIX Small 2
6620,6620.T,宮越ホールディングス,プライム（内国株式）,不動産業,TOPIX Small 2
6622,6622.T,ダイヘン,プライム（内国株式）,電気機器,TOPIX Small 1
6625,6625.T,ＪＡＬＣＯホールディングス,スタンダード（内国株式）,不動産業,-
6626,6626.T,ＳＥＭＩＴＥＣ,スタンダード（内国株式）,電気機器,-
6627,6627.T,テラプローブ,スタンダード（内国株式）,電気機器,-
6629,6629.T,テクノホライゾン,スタンダード（内国株式）,電気機器,-
6630,6630.T,ヤーマン,プライム（内国株式）,電気機器,TOPIX Small 1
6632,6632.T,ＪＶＣケンウッド,プライム（内国株式）,電気機器,TOPIX Mid400
6633,6633.T,ＣＧＳホールディングス,スタンダード（内国株式）,電気機器,-
6634,6634.T,ＪＮグループ,スタンダード（内国株式）,電気機器,-
6635,6635.T,大日光・エンジニアリング,スタンダード（内国株式）,電気機器,-
6637,6637.T,寺崎電気産業,スタンダード（内国株式）,電気機器,-
6638,6638.T,ミマキエンジニアリング,プライム（内国株式）,電気機器,TOPIX Small 2
6643,6643.T,戸上電機製作所,スタンダード（内国株式）,電気機器,-
6644,6644.T,大崎電気工業,プライム（内国株式）,電気機器,TOPIX Small 2
6645,6645.T,オムロン,プライム（内国株式）,電気機器,TOPIX Mid400
6647,6647.T,森尾電機,スタンダード（内国株式）,電気機器,-
6648,6648.T,かわでん,スタンダード（内国株式）,電気機器,-
6651,6651.T,日東工業,プライム（内国株式）,電気機器,TOPIX Small 1
6652,6652.T,ＩＤＥＣ,プライム（内国株式）,電気機器,TOPIX Small 1
6653,6653.T,正興電機製作所,プライム（内国株式）,電気機器,-
6654,6654.T,不二電機工業,スタンダード（内国株式）,電気機器,-
6656,6656.T,インスペック,スタンダード（内国株式）,電気機器,-
6658,6658.T,シライ電子工業,スタンダード（内国株式）,電気機器,-
6659,6659.T,メディアリンクス,スタンダード（内国株式）,電気機器,-
6662,6662.T,ユビテック,スタンダード（内国株式）,電気機器,-
6663,6663.T,太洋テクノレックス,スタンダード（内国株式）,電気機器,-
6664,6664.T,オプトエレクトロニクス,スタンダード（内国株式）,電気機器,-
6666,6666.T,リバーエレテック,スタンダード（内国株式）,電気機器,-
6668,6668.T,アドテック　プラズマ　テクノロジー,スタンダード（内国株式）,電気機器,-
6670,6670.T,ＭＣＪ,スタンダード（内国株式）,電気機器,-
6674,6674.T,ジーエス・ユアサ　コーポレーション,プライム（内国株式）,電気機器,TOPIX Mid400
6675,6675.T,サクサ,スタンダード（内国株式）,電気機器,-
6676,6676.T,ＢＵＦＦＡＬＯ,スタンダード（内国株式）,電気機器,TOPIX Small 2
6677,6677.T,エスケーエレクトロニクス,スタンダード（内国株式）,電気機器,-
6678,6678.T,テクノメディカ,スタンダード（内国株式）,電気機器,TOPIX Small 2
6694,6694.T,ズーム,スタンダード（内国株式）,電気機器,-
6696,6696.T,トラース・オン・プロダクト,グロース（内国株式）,電気機器,-
6699,6699.T,ダイヤモンドエレクトリックホールディングス,スタンダード（内国株式）,電気機器,TOPIX Small 2
6701,6701.T,日本電気,プライム（内国株式）,電気機器,TOPIX Large70
6702,6702.T,富士通,プライム（内国株式）,電気機器,TOPIX Large70
6703,6703.T,沖電気工業,プライム（内国株式）,電気機器,TOPIX Small 1
6706,6706.T,電気興業,プライム（内国株式）,電気機器,TOPIX Small 2
6707,6707.T,サンケン電気,プライム（内国株式）,電気機器,TOPIX Mid400
6718,6718.T,アイホン,プライム（内国株式）,電気機器,TOPIX Small 2
6721,6721.T,ウインテスト,スタンダード（内国株式）,電気機器,-
6723,6723.T,ルネサスエレクトロニクス,プライム（内国株式）,電気機器,TOPIX Large70
6724,6724.T,セイコーエプソン,プライム（内国株式）,電気機器,TOPIX Mid400
6727,6727.T,ワコム,プライム（内国株式）,電気機器,TOPIX Small 1
6728,6728.T,アルバック,プライム（内国株式）,電気機器,TOPIX Mid400
6730,6730.T,アクセル,スタンダード（内国株式）,電気機器,TOPIX Small 2
6731,6731.T,ピクセラ,スタンダード（内国株式）,電気機器,-
6736,6736.T,サン電子,スタンダード（内国株式）,電気機器,-
6737,6737.T,ＥＩＺＯ,プライム（内国株式）,電気機器,TOPIX Small 1
6740,6740.T,ジャパンディスプレイ,プライム（内国株式）,電気機器,TOPIX Small 2
6741,6741.T,日本信号,プライム（内国株式）,電気機器,TOPIX Small 2
6742,6742.T,京三製作所,プライム（内国株式）,電気機器,TOPIX Small 2
6743,6743.T,大同信号,スタンダード（内国株式）,電気機器,-
6744,6744.T,能美防災,プライム（内国株式）,電気機器,TOPIX Small 1
6745,6745.T,ホーチキ,プライム（内国株式）,電気機器,TOPIX Small 2
6748,6748.T,星和電機,スタンダード（内国株式）,電気機器,-
6750,6750.T,エレコム,プライム（内国株式）,電気機器,TOPIX Small 1
6752,6752.T,パナソニック　ホールディングス,プライム（内国株式）,電気機器,TOPIX Large70
6753,6753.T,シャープ,プライム（内国株式）,電気機器,TOPIX Mid400
6754,6754.T,アンリツ,プライム（内国株式）,電気機器,TOPIX Mid400
6757,6757.T,ＯＳＧコーポレーション,スタンダード（内国株式）,電気機器,-
6758,6758.T,ソニーグループ,プライム（内国株式）,電気機器,TOPIX Core30
6762,6762.T,ＴＤＫ,プライム（内国株式）,電気機器,TOPIX Large70
6763,6763.T,帝国通信工業,プライム（内国株式）,電気機器,TOPIX Small 2
6768,6768.T,タムラ製作所,プライム（内国株式）,電気機器,TOPIX Small 1
6769,6769.T,ザインエレクトロニクス,スタンダード（内国株式）,電気機器,-
6770,6770.T,アルプスアルパイン,プライム（内国株式）,電気機器,TOPIX Mid400
6771,6771.T,池上通信機,スタンダード（内国株式）,電気機器,-
6772,6772.T,東京コスモス電機,スタンダード（内国株式）,電気機器,-
6775,6775.T,ＴＢグループ,スタンダード（内国株式）,電気機器,-
6776,6776.T,天昇電気工業,スタンダード（内国株式）,化学,-
6777,6777.T,ｓａｎｔｅｃ　Ｈｏｌｄｉｎｇｓ,スタンダード（内国株式）,電気機器,-
6778,6778.T,アルチザネットワークス,スタンダード（内国株式）,電気機器,-
6779,6779.T,日本電波工業,プライム（内国株式）,電気機器,TOPIX Small 2
6785,6785.T,鈴木,プライム（内国株式）,電気機器,TOPIX Small 2
6786,6786.T,ＲＶＨ,スタンダード（内国株式）,サービス業,-
6787,6787.T,メイコー,プライム（内国株式）,電気機器,TOPIX Small 1
6788,6788.T,日本トリム,プライム（内国株式）,電気機器,TOPIX Small 2
6794,6794.T,フォスター電機,プライム（内国株式）,電気機器,TOPIX Small 2
6797,6797.T,名古屋電機工業,スタンダード（内国株式）,電気機器,-
6798,6798.T,ＳＭＫ,プライム（内国株式）,電気機器,TOPIX Small 2
6800,6800.T,ヨコオ,プライム（内国株式）,電気機器,TOPIX Small 2
6803,6803.T,ティアック,スタンダード（内国株式）,電気機器,-
6804,6804.T,ホシデン,プライム（内国株式）,電気機器,TOPIX Small 1
6806,6806.T,ヒロセ電機,プライム（内国株式）,電気機器,TOPIX Mid400
6807,6807.T,日本航空電子工業,プライム（内国株式）,電気機器,TOPIX Small 1
6809,6809.T,ＴＯＡ,プライム（内国株式）,電気機器,TOPIX Small 2
6810,6810.T,マクセル,プライム（内国株式）,電気機器,TOPIX Small 1
6814,6814.T,古野電気,プライム（内国株式）,電気機器,TOPIX Small 1
6817,6817.T,スミダコーポレーション,プライム（内国株式）,電気機器,TOPIX Small 2
6819,6819.T,伊豆シャボテンリゾート,スタンダード（内国株式）,サービス業,-
6820,6820.T,アイコム,プライム（内国株式）,電気機器,TOPIX Small 2
6822,6822.T,大井電気,スタンダード（内国株式）,電気機器,-
6823,6823.T,リオン,プライム（内国株式）,電気機器,TOPIX Small 2
6824,6824.T,新コスモス電機,スタンダード（内国株式）,電気機器,-
6832,6832.T,アオイ電子,スタンダード（内国株式）,電気機器,-
6834,6834.T,精工技研,スタンダード（内国株式）,電気機器,-
6835,6835.T,アライドテレシスホールディングス,スタンダード（内国株式）,電気機器,-
6836,6836.T,ぷらっとホーム,スタンダード（内国株式）,電気機器,-
6837,6837.T,京写,スタンダード（内国株式）,電気機器,-
6838,6838.T,多摩川ホールディングス,スタンダード（内国株式）,電気機器,-
6840,6840.T,ＡＫＩＢＡホールディングス,スタンダード（内国株式）,電気機器,-
6841,6841.T,横河電機,プライム（内国株式）,電気機器,TOPIX Mid400
6844,6844.T,新電元工業,プライム（内国株式）,電気機器,TOPIX Small 2
6845,6845.T,アズビル,プライム（内国株式）,電気機器,TOPIX Mid400
6848,6848.T,東亜ディーケーケー,スタンダード（内国株式）,電気機器,-
6849,6849.T,日本光電工業,プライム（内国株式）,電気機器,TOPIX Mid400
6850,6850.T,チノー,プライム（内国株式）,電気機器,TOPIX Small 2
6853,6853.T,共和電業,スタンダード（内国株式）,電気機器,-
6855,6855.T,日本電子材料,スタンダード（内国株式）,電気機器,TOPIX Small 2
6856,6856.T,堀場製作所,プライム（内国株式）,電気機器,TOPIX Mid400
6857,6857.T,アドバンテスト,プライム（内国株式）,電気機器,TOPIX Core30
6858,6858.T,小野測器,スタンダード（内国株式）,電気機器,-
6859,6859.T,エスペック,プライム（内国株式）,電気機器,TOPIX Small 1
6861,6861.T,キーエンス,プライム（内国株式）,電気機器,TOPIX Core30
6862,6862.T,ミナトホールディングス,スタンダード（内国株式）,電気機器,-
6863,6863.T,ニレコ,スタンダード（内国株式）,電気機器,-
6864,6864.T,エヌエフホールディングス,スタンダード（内国株式）,電気機器,-
6866,6866.T,日置電機,プライム（内国株式）,電気機器,TOPIX Small 1
6867,6867.T,リーダー電子,スタンダード（内国株式）,電気機器,-
6869,6869.T,シスメックス,プライム（内国株式）,電気機器,TOPIX Mid400
6870,6870.T,日本フェンオール,スタンダード（内国株式）,電気機器,-
6871,6871.T,日本マイクロニクス,プライム（内国株式）,電気機器,TOPIX Small 1
6874,6874.T,協立電機,スタンダード（内国株式）,電気機器,-
6875,6875.T,メガチップス,プライム（内国株式）,電気機器,TOPIX Small 1
6877,6877.T,ＯＢＡＲＡ　ＧＲＯＵＰ,スタンダード（内国株式）,電気機器,TOPIX Small 2
6882,6882.T,三社電機製作所,スタンダード（内国株式）,電気機器,-
6888,6888.T,アクモス,スタンダード（内国株式）,情報・通信業,-
6890,6890.T,フェローテック,スタンダード（内国株式）,電気機器,-
6894,6894.T,パルステック工業,スタンダード（内国株式）,電気機器,-
6897,6897.T,ツインバード,スタンダード（内国株式）,電気機器,-
6898,6898.T,トミタ電機,スタンダード（内国株式）,電気機器,-
6899,6899.T,ＡＳＴＩ,スタンダード（内国株式）,電気機器,-
6902,6902.T,デンソー,プライム（内国株式）,輸送用機器,TOPIX Large70
6904,6904.T,原田工業,スタンダード（内国株式）,電気機器,-
6905,6905.T,コーセル,プライム（内国株式）,電気機器,TOPIX Small 2
6907,6907.T,ジオマテック,スタンダード（内国株式）,電気機器,-
6908,6908.T,イリソ電子工業,プライム（内国株式）,電気機器,TOPIX Small 1
6912,6912.T,菊水ホールディングス,スタンダード（内国株式）,電気機器,-
6914,6914.T,オプテックスグループ,プライム（内国株式）,電気機器,TOPIX Small 1
6915,6915.T,千代田インテグレ,スタンダード（内国株式）,電気機器,TOPIX Small 2
6918,6918.T,アバールデータ,スタンダード（内国株式）,電気機器,-
6919,6919.T,ケル,スタンダード（内国株式）,電気機器,-
6920,6920.T,レーザーテック,プライム（内国株式）,電気機器,TOPIX Large70
6923,6923.T,スタンレー電気,プライム（内国株式）,電気機器,TOPIX Mid400
6925,6925.T,ウシオ電機,プライム（内国株式）,電気機器,TOPIX Mid400
6926,6926.T,岡谷電機産業,スタンダード（内国株式）,電気機器,-
